primary_key,incident_number,report_type,report_type_description,incident_status_code,incident_status_description,investigation_status,incident_occurred,incident_reported,incident_location,latitude,longitude,zip_code,location_code,location_description,offense_number,offense_nibrs,offense_description,weapon_primary,weapon_description,victim_number,domestic_related,victim_type,victim_description,mapped_location,victim_gender,victim_race,victim_ethnicity,victim_county_resident
20230229661_12,20230229661,D,DISPATCHED,O,OPEN,Open,2023-04-14T18:40:00.000,2023-04-19T13:25:00.000,MALLOW DR,36.26,-86.68,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,A,Non-Hispanic,RESIDENT
20230226187_11,20230226187,D,DISPATCHED,O,OPEN,Open,2023-04-07T00:23:00.000,2023-04-18T00:23:00.000,HARPER RIDGE PL,36.05,-86.67,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230229661_11,20230229661,D,DISPATCHED,O,OPEN,Open,2023-04-14T18:40:00.000,2023-04-19T13:25:00.000,MALLOW DR,36.26,-86.68,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,A,Non-Hispanic,RESIDENT
20230450559_11,20230450559,D,DISPATCHED,O,OPEN,Open,2023-08-01T07:00:00.000,2023-08-01T18:02:00.000,TULIP GROVE RD,36.18,-86.59,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230450617_11,20230450617,D,DISPATCHED,O,OPEN,Open,2023-08-01T17:41:00.000,2023-08-01T17:41:00.000,FAIN,36.15,-86.75,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230450044_11,20230450044,D,DISPATCHED,O,OPEN,Open,2023-07-31T11:15:00.000,2023-08-01T13:12:00.000,S SHORE DR,36.05,-86.58,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230450760_11,20230450760,D,DISPATCHED,O,OPEN,Open,2023-08-01T08:00:00.000,2023-08-01T19:12:00.000,BRENTRIDGE CIR,36.05,-86.68,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,RESIDENT
20230457212_11,20230457212,D,DISPATCHED,O,OPEN,Open,2023-08-04T16:22:00.000,2023-08-04T18:26:00.000,PONDER PL,36.19,-86.81,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230447593_11,20230447593,D,DISPATCHED,O,OPEN,Open,2023-07-31T00:00:00.000,2023-07-31T11:29:00.000,EDGEMEADE DR,36.28,-86.7,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230143627_11,20230143627,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-03-05T17:30:00.000,2023-03-08T20:18:00.000,702 702,36.194,-86.731,37206,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230172717_11,20230172717,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-03-22T20:20:00.000,2023-03-22T21:06:00.000,1820 1820,36.253,-86.774,37207,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,01,HANDGUN,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230230803_11,20230230803,D,DISPATCHED,O,OPEN,Open,2023-04-19T23:34:00.000,2023-04-20T00:08:00.000,BARNES RD,36.03,-86.7,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230216801_11,20230216801,D,DISPATCHED,O,OPEN,Open,2023-04-13T05:00:00.000,2023-04-13T05:47:00.000,BROOKE VALLEY DR,36.18,-86.59,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,01,HANDGUN,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230229544_11,20230229544,D,DISPATCHED,O,OPEN,Open,2023-04-18T09:30:00.000,2023-04-19T12:58:00.000,N DUPONT AV,36.27,-86.7,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230172717_12,20230172717,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-03-22T20:20:00.000,2023-03-22T21:06:00.000,1820 1820,36.253,-86.774,37207,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,01,HANDGUN,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230459793_11,20230459793,D,DISPATCHED,O,OPEN,Open,2023-08-05T06:30:00.000,2023-08-06T00:49:00.000,THOMAS,36.21,-86.74,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230457930_14,20230457930,D,DISPATCHED,O,OPEN,Open,2023-08-04T22:44:00.000,2023-08-05T01:13:00.000,NOLENSVILLE PKE,36.07,-86.72,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,01S,HANDGUN - SEMIAUTOMATIC,4,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Hispanic,RESIDENT
20230458569_11,20230458569,D,DISPATCHED,O,OPEN,Open,2023-08-05T00:01:00.000,2023-08-05T10:23:00.000,CATO RD,36.22,-86.87,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,07,CLUB,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230457930_11,20230457930,D,DISPATCHED,O,OPEN,Open,2023-08-04T22:44:00.000,2023-08-05T01:13:00.000,NOLENSVILLE PKE,36.07,-86.72,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,01S,HANDGUN - SEMIAUTOMATIC,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,RESIDENT
20230458569_12,20230458569,D,DISPATCHED,O,OPEN,Open,2023-08-05T00:01:00.000,2023-08-05T10:23:00.000,CATO RD,36.22,-86.87,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,07,CLUB,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230457930_12,20230457930,D,DISPATCHED,O,OPEN,Open,2023-08-04T22:44:00.000,2023-08-05T01:13:00.000,NOLENSVILLE PKE,36.07,-86.72,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,01S,HANDGUN - SEMIAUTOMATIC,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,RESIDENT
20230457930_13,20230457930,D,DISPATCHED,O,OPEN,Open,2023-08-04T22:44:00.000,2023-08-05T01:13:00.000,NOLENSVILLE PKE,36.07,-86.72,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,01S,HANDGUN - SEMIAUTOMATIC,3,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,RESIDENT
20230179079_11,20230179079,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,2023-03-25T12:00:00.000,2023-03-25T22:14:00.000,1258 1258,36.144,-86.76,37210,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230450734_21,20230450734,D,DISPATCHED,O,OPEN,Open,2023-08-01T16:00:00.000,2023-08-01T23:50:00.000,UNIVERSITY CT,36.15,-86.76,NA,90,APARTMENT,2,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230226246_11,20230226246,D,DISPATCHED,O,OPEN,Open,2023-04-17T21:50:00.000,2023-04-18T01:27:00.000,SHELBY AV,36.17,-86.76,NA,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230222968_11,20230222968,D,DISPATCHED,O,OPEN,Open,2023-04-16T04:00:00.000,2023-04-16T07:44:00.000,ALADDIN DR,36.13,-86.7,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,RESIDENT
20230204278_11,20230204278,D,DISPATCHED,O,OPEN,Open,2023-04-07T04:32:00.000,2023-04-07T04:32:00.000,BARNBROOK,36.06,-86.61,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230223154_15,20230223154,D,DISPATCHED,O,OPEN,Open,2023-04-16T01:00:00.000,2023-04-16T12:35:00.000,26TH AV N,36.16,-86.82,NA,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,01,HANDGUN,5,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,NON RESIDENT
20230223154_11,20230223154,D,DISPATCHED,O,OPEN,Open,2023-04-16T01:00:00.000,2023-04-16T12:35:00.000,26TH AV N,36.16,-86.82,NA,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,01,HANDGUN,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230222088_11,20230222088,D,DISPATCHED,O,OPEN,Open,2023-04-12T18:00:00.000,2023-04-15T21:35:00.000,MCMURRAY DR,36.05,-86.74,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230223154_16,20230223154,D,DISPATCHED,O,OPEN,Open,2023-04-16T01:00:00.000,2023-04-16T12:35:00.000,26TH AV N,36.16,-86.82,NA,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,01,HANDGUN,6,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230223154_14,20230223154,D,DISPATCHED,O,OPEN,Open,2023-04-16T01:00:00.000,2023-04-16T12:35:00.000,26TH AV N,36.16,-86.82,NA,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,01,HANDGUN,4,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,NON RESIDENT
20230230935_11,20230230935,D,DISPATCHED,O,OPEN,Open,2023-04-19T17:30:00.000,2023-04-20T02:08:00.000,1ST AV S,36.15,-86.77,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230412826_11,20230412826,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-07-14T01:15:00.000,2023-07-14T03:54:00.000,2108 2108,36.18,-86.812,37208,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230460999_11,20230460999,D,DISPATCHED,O,OPEN,Open,2023-08-06T08:00:00.000,2023-08-06T19:23:00.000,STEVENS LN,36.24,-86.83,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230460411_11,20230460411,D,DISPATCHED,O,OPEN,Open,2023-08-06T09:00:00.000,2023-08-06T11:19:00.000,MCCHESNEY AV,36.21,-86.73,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,NA,NA,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230220417_11,20230220417,D,DISPATCHED,O,OPEN,Open,2023-04-14T16:30:00.000,2023-04-14T21:59:00.000,ARGO PL,36.02,-86.73,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230238747_11,20230238747,D,DISPATCHED,O,OPEN,Open,2023-04-24T02:40:00.000,2023-04-24T03:29:00.000,EASTMORELAND ST,36.2,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230463529_11,20230463529,D,DISPATCHED,O,OPEN,Open,2023-08-07T18:16:00.000,2023-08-08T01:48:00.000,PARAGON MILLS RD,36.09,-86.72,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230248926_11,20230248926,D,DISPATCHED,O,OPEN,Open,2023-04-27T10:00:00.000,2023-04-28T13:12:00.000,BERKLEY DR,36.25,-86.72,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230396757_12,20230396757,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-07-03T17:00:00.000,2023-07-06T17:56:00.000,118 118,36.213,-86.764,37207,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230461915_11,20230461915,D,DISPATCHED,O,OPEN,Open,2023-08-06T07:00:00.000,2023-08-07T08:46:00.000,S 4TH ST,36.17,-86.76,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230396757_11,20230396757,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-07-03T17:00:00.000,2023-07-06T17:56:00.000,118 118,36.213,-86.764,37207,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230230113_21,20230230113,D,DISPATCHED,O,OPEN,Open,2023-04-19T17:20:00.000,2023-04-19T18:27:00.000,CURREY RD,36.12,-86.71,NA,22,"RESIDENCE, HOME",2,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230227168_11,20230227168,D,DISPATCHED,O,OPEN,Open,2023-04-18T10:50:00.000,2023-04-18T13:04:00.000,EWING DR,36.23,-86.79,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Hispanic,RESIDENT
20230389834_11,20230389834,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-06-26T15:00:00.000,2023-07-03T15:20:00.000,101 101,36.214,-86.764,37207,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230207048_11,20230207048,D,DISPATCHED,O,OPEN,Open,2023-04-08T14:20:00.000,2023-04-08T15:34:00.000,BELLE VALLEY DR,36.11,-86.92,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230242548_11,20230242548,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-25T18:00:00.000,2023-04-25T20:08:00.000,125 125,36.182,-86.772,37207,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,A,Non-Hispanic,RESIDENT
20230457565_11,20230457565,D,DISPATCHED,O,OPEN,Open,2023-08-04T20:00:00.000,2023-08-04T22:27:00.000,DODSON CHAPEL,36.17,-86.61,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230244436_11,20230244436,D,DISPATCHED,O,OPEN,Open,2023-04-26T12:56:00.000,2023-04-26T13:18:00.000,PATRICIA DR,36.14,-86.71,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230244449_11,20230244449,S,SUSPECT,O,OPEN,Open,2023-03-26T13:00:00.000,2023-04-26T13:09:00.000,PREMIER DR,36.14,-86.88,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Hispanic,RESIDENT
20230468389_11,20230468389,D,DISPATCHED,O,OPEN,Open,2023-08-09T08:00:00.000,2023-08-09T20:32:00.000,LESTER AV,36.14,-86.75,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230399731_11,20230399731,D,DISPATCHED,O,OPEN,Open,2023-07-07T14:00:00.000,2023-07-07T22:34:00.000,GALLATIN AV,36.19,-86.74,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230239308_11,20230239308,D,DISPATCHED,O,OPEN,Open,2023-04-24T09:45:00.000,2023-04-24T10:59:00.000,SPEARS RD,36.24,-86.78,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230444659_11,20230444659,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,2023-07-27T23:00:00.000,2023-07-29T16:02:00.000,215 215,NA,NA,37076,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,TRUE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230229628_11,20230229628,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,2023-04-19T10:00:00.000,2023-04-19T13:28:00.000,1039 1039,36.185,-86.75,37206,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230243766_11,20230243766,D,DISPATCHED,O,OPEN,Open,2023-04-25T19:00:00.000,2023-04-26T08:10:00.000,DECATUR ST,36.15,-86.75,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230238918_11,20230238918,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-24T04:50:00.000,2023-04-24T05:43:00.000,2027 2027,36.187,-86.822,37208,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,15,OTHER,1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230248988_11,20230248988,D,DISPATCHED,O,OPEN,Open,2023-04-27T18:00:00.000,2023-04-28T12:48:00.000,33RD AVE N,36.16,-86.83,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,U,Non-Hispanic,RESIDENT
20230242348_11,20230242348,D,DISPATCHED,O,OPEN,Open,2023-04-21T12:00:00.000,2023-04-25T16:54:00.000,OLD HICKORY BLVD,36,-86.65,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,07,CLUB,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230248743_11,20230248743,D,DISPATCHED,O,OPEN,Open,2023-04-28T09:20:00.000,2023-04-28T10:03:00.000,N DUPONT AVE,36.27,-86.7,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230315677_12,20230315677,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-05-30T13:12:00.000,2023-05-30T14:54:00.000,&,36.2,-86.752,37207,90,APARTMENT,1,220,BURGLARY - ESPECIALLY AGGRAVATED,01,HANDGUN,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
20230315677_11,20230315677,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-05-30T13:12:00.000,2023-05-30T14:54:00.000,&,36.2,-86.752,37207,90,APARTMENT,1,220,BURGLARY - ESPECIALLY AGGRAVATED,01,HANDGUN,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230451061_11,20230451061,D,DISPATCHED,O,OPEN,Open,2023-08-01T18:00:00.000,2023-08-01T22:10:00.000,MOUNTAIN SPRINGS,36.05,-86.61,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230463474_11,20230463474,D,DISPATCHED,O,OPEN,Open,2023-08-07T22:15:00.000,2023-08-07T23:01:00.000,11TH AV S,36.14,-86.79,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,NON RESIDENT
20230256836_12,20230256836,D,DISPATCHED,O,OPEN,Open,2023-05-02T13:50:00.000,2023-05-02T14:29:00.000,PENNOCK AV,36.19,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230237627_11,20230237627,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-23T09:00:00.000,2023-04-23T14:33:00.000,816 816,36.164,-86.802,37203,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230256836_11,20230256836,D,DISPATCHED,O,OPEN,Open,2023-05-02T13:50:00.000,2023-05-02T14:29:00.000,PENNOCK AV,36.19,-86.77,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Non-Hispanic,RESIDENT
20230237627_12,20230237627,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-23T09:00:00.000,2023-04-23T14:33:00.000,816 816,36.164,-86.802,37203,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230249114_11,20230249114,D,DISPATCHED,O,OPEN,Open,2023-04-27T21:30:00.000,2023-04-28T14:12:00.000,MCKENNELL DR,36.19,-86.73,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,09,PERSONAL (HANDS),1,FALSE,I,INDIVIDUAL (18 AND OVER),,M,W,Non-Hispanic,RESIDENT
20230564705_12,20230564705,D,DISPATCHED,O,OPEN,Open,2023-09-21T23:19:00.000,2023-09-22T00:09:00.000,PREMIER DR,36.14,-86.88,NA,90,APARTMENT,1,220,BURGLARY- AGGRAVATED,16,Unarmed,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,W,Hispanic,RESIDENT
20230199597_11,20230199597,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-05T00:30:00.000,2023-04-05T01:03:00.000,558 558,36.149,-86.762,37210,22,"RESIDENCE, HOME",1,220,BURGLARY - ESPECIALLY AGGRAVATED,07,CLUB,1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,NON RESIDENT
20230199597_12,20230199597,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-05T00:30:00.000,2023-04-05T01:03:00.000,558 558,36.149,-86.762,37210,22,"RESIDENCE, HOME",1,220,BURGLARY - ESPECIALLY AGGRAVATED,07,CLUB,2,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230257808_11,20230257808,D,DISPATCHED,O,OPEN,Open,2023-04-27T23:46:00.000,2023-05-02T23:46:00.000,N 6TH ST,36.17,-86.76,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,16,Unarmed,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230228169_11,20230228169,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-04-18T19:45:00.000,2023-04-18T22:07:00.000,3301 3301,36.235,-86.766,37207,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230254924_11,20230254924,D,DISPATCHED,O,OPEN,Open,2023-04-28T12:00:00.000,2023-05-01T19:27:00.000,PAWNEE TRL,36.24,-86.66,NA,22,"RESIDENCE, HOME",1,220,BURGLARY- AGGRAVATED,17,NONE,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230150302_11,20230150302,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-03-11T19:12:00.000,2023-03-11T20:58:00.000,973 973,36.151,-86.758,37210,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,01,HANDGUN,1,FALSE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230114138_11,20230114138,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2023-02-23T03:53:00.000,2023-02-23T05:31:00.000,613 613,36.151,-86.762,37210,90,APARTMENT,1,220,BURGLARY - AGGRAVATED,09,PERSONAL (HANDS),1,TRUE,I,INDIVIDUAL (18 AND OVER),,F,B,Non-Hispanic,RESIDENT
20230245397_12,20230245397,D,DISPATCHED,O,OPEN,Open,2023-04-26T09:30:00.000,2023-04-26T23:10:00.000,HENEY DR,36.15,-86.67,NA,22,"RESIDENCE, HOME",1,220,BURGLARY - AGGRAVATED,16,Unarmed,2,FALSE,I,INDIVIDUAL (18 AND OVER),,M,B,Non-Hispanic,RESIDENT
